"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3768","TC-ACC-11 | Страница бонусов загружается @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","338","TC-API-11 | GET /products/nonexistent-slug возвращает 404 @major","Mobile Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","3635","CJM-01-04 | Страница товара показывает название и цену @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-01 | Обнаружение товара","14-order-cjm.spec.ts","",""
"","8693","CJM-04-07 | Выбор самовывоза скрывает поле адреса @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","10088","CJM-03-03 | Кнопка «−» уменьшает количество @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-03 | Управление корзиной","14-order-cjm.spec.ts","",""
"","199","TC-PAY-14 | POST /payment/{order}/refund для несуществующего заказа возвращает 401/404 @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","6759","ТК-51 | Stored XSS: имя пользователя экранируется при отображении @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-INJECT | Инъекции","13-security-pentest.spec.ts","",""
"","934","TC-1C-34 | import offers создаёт варианты товара @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Импорт каталога","12-1c-integration.spec.ts","",""
"","4063","CJM-02-01 | Кнопка «В корзину» видима и активна @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-02 | Добавление в корзину","14-order-cjm.spec.ts","",""
"","6930","TC-AUTH-09 | /account/orders перенаправляет на логин без авторизации @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Авторизация и регистрация","05-auth.spec.ts","",""
"","5955","TC-CART-08 | Итоговая сумма отображается @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Корзина","04-cart.spec.ts","",""
"","348","TC-API-04 | GET /products?sort=price_desc возвращает 200 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","3831","CJM-02-06 | Избранное: кнопка ♥ добавляет в список @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-02 | Добавление в корзину","14-order-cjm.spec.ts","",""
"","6011","TC-CART-04 | Корзина сохраняется после перезагрузки страницы @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Корзина","04-cart.spec.ts","",""
"","5166","CJM-02-04 | Корзина сохраняется при переходе на другую страницу @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-02 | Добавление в корзину","14-order-cjm.spec.ts","",""
"","3156","TC-PAGE-13 | Несуществующий маршрут показывает 404-страницу @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","3857","TC-RESP-01 | /payment — нет горизонтального скролла на мобиле","Mobile Chrome","2026-07-22","passed","2026-07-22","Адаптивность и производительность","10-responsive.spec.ts","",""
"","4930","TC-RAT-03 | Среднее значение рейтинга числовое (если отображается) @minor","Desktop Chrome","2026-07-22","passed","2026-07-22","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","3565","TC-ADDR-04 | Клик на ""Добавить адрес"" показывает форму с полями @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Адреса доставки","16-addresses.spec.ts","",""
"","226","ТК-37 | Loyalty: начисление баллов требует авторизации @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-BIZ | Бизнес-логика","13-security-pentest.spec.ts","",""
"","5458","TC-ACC-14 | Страница избранного загружается @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","3772","TC-ACC-10 | Статус заказа отображается цветным бейджем @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","4404","TC-CAT-12 | Фильтр по badge=new работает через URL @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","5011","TC-SCH-02 | Schema.org тип Product корректен @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","234","ТК-65b | 500 ошибка не раскрывает stack trace @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-INFRA | Инфраструктура","13-security-pentest.spec.ts","",""
"","4045","TC-CAT-06 | Поиск по запросу показывает результаты @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","4372","CJM-04-13 | Бонусный чекбокс присутствует (если есть бонусы) @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","10605","TC-AUTH-09 | /account/orders перенаправляет на логин без авторизации @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Авторизация и регистрация","05-auth.spec.ts","",""
"","192","ТК-04 | .git/config не доступен на backend @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-RECON | Разведка и поверхность атаки","13-security-pentest.spec.ts","",""
"","10221","TC-SMS-10 | Успешная верификация (mock 200 с user) → пользователь авторизован @major","Mobile Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","6143","TC-SMS-01 | Переключатель ""Войти по SMS"" присутствует в форме авторизации @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","5385","TC-CHK-08 | Способы оплаты отображаются @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","5386","TC-CHK-01 | Форма оформления заказа отображается после авторизации @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","8146","TC-SMS-08 | Кнопка ""Изменить номер"" возвращает к полю телефона @major","Mobile Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","9841","CJM-03-02 | Кнопка «+» увеличивает количество @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-03 | Управление корзиной","14-order-cjm.spec.ts","",""
"","3552","TC-VK-06 | На странице логина присутствует разделитель ""или"" между формой и VK кнопкой @major","Desktop Chrome","2026-07-22","passed","2026-07-22","VK авторизация","15-vk-auth.spec.ts","",""
"","8007","CJM-06-05 | API GET /shop/orders с auth возвращает список @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-06 | Статус и история заказов","14-order-cjm.spec.ts","",""
"","3684","TC-CART-01 | Пустая корзина показывает соответствующее сообщение @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Корзина","04-cart.spec.ts","",""
"","265","TC-API-11 | GET /products/nonexistent-slug возвращает 404 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","3400","TC-PROD-12 | QuickView-модал открывается из карточки в каталоге @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","3222","TC-AUTH-06 | Email некорректного формата показывает ошибку валидации @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Авторизация и регистрация","05-auth.spec.ts","",""
"","6984","TC-SMS-04 | Кнопка ""Получить код"" присутствует в форме @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","6196","TC-CHK-12 | API /delivery/pickup-points требует city_code @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","2806","TC-AUTH-05 | Неверные учётные данные показывают сообщение об ошибке @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Авторизация и регистрация","05-auth.spec.ts","",""
"","3782","TC-PAGE-07 | Страница доставки содержит информацию о самовывозе @minor","Desktop Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","4136","CJM-04-01 | Форма заказа отображается на /cart (авторизованный пользователь) @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","226","ТК-61 | _method=DELETE override не работает для защищённых ресурсов @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-CSRF | CSRF защита","13-security-pentest.spec.ts","",""
"","4159","CJM-04-06 | Способы доставки отображаются @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","342","TC-API-03 | GET /products?sort=price_asc возвращает 200 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","246","TC-1C-02 | checkauth возвращает cookie в ответе @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Аутентификация","12-1c-integration.spec.ts","",""
"","504","TC-1C-58 | import order status (text ""В пути"") не вызывает 500 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Обмен заказами (sale)","12-1c-integration.spec.ts","",""
"","9033","TC-ADDR-07 | Успешное добавление адреса отображает его в списке @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Адреса доставки","16-addresses.spec.ts","",""
"","4067","CJM-04-09 | Способы оплаты отображаются @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","243","TC-1C-25 | POST file без filename возвращает failure @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Загрузка файлов (catalog)","12-1c-integration.spec.ts","",""
"","243","TC-AUTH-11 | Public-key endpoint возвращает RSA-ключ @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Авторизация и регистрация","05-auth.spec.ts","",""
"","3772","TC-PROD-02 | Название товара отображается в h1 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","4962","TC-HOME-18 | Страница не показывает «Что-то пошло не так» @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","5709","TC-RAT-06 | После оценки товара не появляется ""Что-то пошло не так"" @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","6665","TC-PAY-03 | /payment/result с несуществующим order_id не ломает приложение @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","3988","TC-CAT-01 | Каталог загружается и показывает товары @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","3055","TC-PAGE-08 | Страница оплаты загружается @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","7843","TC-HOME-10 | Секция популярных / хитовых товаров загружается @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","4080","CJM-01-01 | Пользователь заходит на каталог и видит товары @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-01 | Обнаружение товара","14-order-cjm.spec.ts","",""
"","6294","TC-PAY-12 | /payment/result неавторизованный перенаправляется на вход @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","4319","TC-CHK-06 | Выбор СДЭК-курьер показывает поле адреса @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","5580","TC-ACC-01 | Страница /account открывается @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","8447","TC-HOME-14 | Ссылка «В каталог» ведёт на /catalog @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","3223","TC-RESP-31 | Прямая ссылка на каталог с фильтрами восстанавливает состояние @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Адаптивность и производительность","10-responsive.spec.ts","",""
"","4723","TC-CAT-10 | Несуществующий поиск показывает пустое состояние @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","3795","TC-PROD-04 | Галерея изображений загружается @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","2928","TC-PAGE-12 | Страница возвратов загружается @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","242","TC-PAY-14 | POST /payment/{order}/refund для несуществующего заказа возвращает 401/404 @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","3637","TC-PAY-05 | PaymentRedirectOverlay не отображается на каталоге @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","5372","TC-SMS-12 | Форма SMS корректно отображается на мобильном viewport @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","204","CJM-05-04 | Невалидный city_code не вызывает 500 @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-05 | API доставки","14-order-cjm.spec.ts","",""
"","6534","TC-SMS-02 | Клик на ""Войти по SMS"" показывает форму с полем телефона @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","4112","CJM-01-03 | Клик на карточку переходит на страницу товара @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-01 | Обнаружение товара","14-order-cjm.spec.ts","",""
"","7618","CJM-02-03 | После добавления счётчик корзины увеличивается @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-02 | Добавление в корзину","14-order-cjm.spec.ts","",""
"","3223","TC-PROD-16 | Страница товара на мобиле без горизонтального скролла @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","4276","TC-CAT-09 | Поиск спецсимволами не вызывает ошибку @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","4073","TC-AUTH-01 | Auth-модал открывается @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Авторизация и регистрация","05-auth.spec.ts","",""
"","21791","CJM-07-05 | Дублирующий клик «В корзину» не создаёт двойной позиции @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-07 | Edge cases и граничные сценарии","14-order-cjm.spec.ts","",""
"","5670","TC-ADDR-12 | Кнопка ""Выйти со всех устройств"" показывает confirm диалог @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Адреса доставки","16-addresses.spec.ts","",""
"","3133","TC-VK-02 | Кнопка ""Войти через VK"" имеет правильный текст и стиль @major","Mobile Chrome","2026-07-22","passed","2026-07-22","VK авторизация","15-vk-auth.spec.ts","",""
"","4712","TC-PROD-11 | Добавление в корзину меняет счётчик корзины в хедере @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","7726","TC-HOME-12 | Клик на карточку товара ведёт на страницу товара @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","4088","TC-CHK-10 | Чекбокс «Потратить бонусы» присутствует @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","9327","TC-AUTH-10 | /payment/result перенаправляет без авторизации @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Авторизация и регистрация","05-auth.spec.ts","",""
"","3437","TC-PROD-15 | Несуществующий slug не роняет приложение @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","4175","CJM-04-05 | Email-поле присутствует или предзаполнено @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","3481","TC-AUTH-05 | Неверные учётные данные показывают сообщение об ошибке @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Авторизация и регистрация","05-auth.spec.ts","",""
"","3991","ТК-53 | Reflected XSS в URL-параметрах не исполняется @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-INJECT | Инъекции","13-security-pentest.spec.ts","",""
"","196","ТК-02 | .env не содержит секретов (backend) @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-RECON | Разведка и поверхность атаки","13-security-pentest.spec.ts","",""
"","4264","CJM-04-03 | Поле телефона принимает российский формат @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","2988","TC-PROD-07 | Если у товара есть опции (размеры), они отображаются @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","522","TC-1C-57 | import order status (letter code) не вызывает 500 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Обмен заказами (sale)","12-1c-integration.spec.ts","",""
"","5540","TC-SCH-03 | Schema содержит name, price, priceCurrency @minor","Desktop Chrome","2026-07-22","passed","2026-07-22","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","4183","TC-CAT-13 | Фильтр по badge=sale работает через URL @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","264","TC-1C-51 | query возвращает валидный XML с КоммерческаяИнформация @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Обмен заказами (sale)","12-1c-integration.spec.ts","",""
"","201","TC-API-19 | POST /checkout с пустыми items возвращает 422 @major","Mobile Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","235","TC-API-08 | GET /products?price_min=500&price_max=3000 возвращает 200 @major","Mobile Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","5486","TC-CHK-03 | Телефон форматируется в +7(XXX)XXX-XX-XX @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","6285","TC-ADDR-06 | Отправка пустой формы показывает ошибки валидации @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Адреса доставки","16-addresses.spec.ts","",""
"","3138","TC-PERF-02 | Каталог загружается быстрее 10 секунд @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Адаптивность и производительность","10-responsive.spec.ts","",""
"","5086","ТК-17 | Rate-limit: повторные неудачи в логин блокируются @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-AUTH | Аутентификация","13-security-pentest.spec.ts","",""
"","4992","TC-PAY-13 | PaymentRedirectOverlay не отображается на главной @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","245","ТК-26 | 1С эндпоинт mode=init требует авторизации @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-AUTH | Аутентификация","13-security-pentest.spec.ts","",""
"","4804","TC-AUTH-01 | Auth-модал открывается @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Авторизация и регистрация","05-auth.spec.ts","",""
"","3555","TC-PROD-09 | Можно изменить количество товара @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","7616","TC-ACC-15 | Кнопка сердечко на карточке добавляет в избранное @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","3506","TC-ADDR-01 | Пункт ""Адреса доставки"" есть в меню личного кабинета @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Адреса доставки","16-addresses.spec.ts","",""
"","3676","TC-VK-02 | Кнопка ""Войти через VK"" имеет правильный текст и стиль @major","Desktop Chrome","2026-07-22","passed","2026-07-22","VK авторизация","15-vk-auth.spec.ts","",""
"","4953","TC-CAT-18 | Сортировка по названию через URL @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","257","TC-1C-24 | POST file: загрузка rests XML возвращает success @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Загрузка файлов (catalog)","12-1c-integration.spec.ts","",""
"","485","TC-1C-39 | import невалидного XML возвращает failure @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Импорт каталога","12-1c-integration.spec.ts","",""
"","4580","TC-ACC-04 | Форма личных данных содержит поля ФИО и email @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","3477","TC-CAT-15 | Дропдаун сортировки присутствует @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","976","TC-1C-81 | Полный цикл sale: checkauth → init → query → success @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Полный цикл интеграции","12-1c-integration.spec.ts","",""
"","212","TC-API-09 | GET /categories возвращает 200 и массив @major","Mobile Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","9474","CJM-06-01 | Страница /account/orders загружается @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-06 | Статус и история заказов","14-order-cjm.spec.ts","",""
"","7340","TC-CART-08 | Итоговая сумма отображается @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Корзина","04-cart.spec.ts","",""
"","3186","TC-CAT-14 | Фильтр по цене — параметры price_min/price_max сохраняются в URL @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","5678","TC-COK-04 | Баннер содержит ссылку на политику конфиденциальности @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Cookie Consent баннер","19-cookie.spec.ts","",""
"","823","TC-PAY-06b | Перебор order ID недоступен без авторизации @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Платёжный flow — защита без авторизации","11-payment-flow.spec.ts","",""
"","5327","TC-PAY-09 | GET /payment/{order}/status для чужого заказа возвращает 403/404 @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","7257","TC-SMS-11 | Переключатель ""По паролю"" возвращает обычную форму @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","6738","TC-SMS-04 | Кнопка ""Получить код"" присутствует в форме @major","Mobile Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","9011","TC-SMS-05 | Ввод телефона и клик ""Получить код"" → вызывается POST /api/v1/shop/auth/send-otp @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","238","TC-API-13 | GET /auth/user без авторизации возвращает 401 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (без авторизации)","09-api.spec.ts","",""
"","746","TC-1C-55 | После query+success заказы не возвращаются повторно @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Обмен заказами (sale)","12-1c-integration.spec.ts","",""
"","492","TC-1C-32 | import catalog создаёт товары в БД @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Импорт каталога","12-1c-integration.spec.ts","",""
"","4672","TC-PAGE-02 | На странице контактов отображается карта @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","4976","TC-RESP-10 | Все видимые изображения загрузились без ошибок @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Адаптивность и производительность","10-responsive.spec.ts","",""
"","4324","CJM-04-10 | Итоговая сумма к оплате отображается @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","269","TC-API-01 | GET /products возвращает 200 и список товаров @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","4528","TC-CHK-07 | СДЭК: поиск по городам работает @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","242","TC-1C-23 | POST file: загрузка prices XML возвращает success @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Загрузка файлов (catalog)","12-1c-integration.spec.ts","",""
"","353","CJM-05-02 | API /delivery/pickup-points принимает city_code @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-05 | API доставки","14-order-cjm.spec.ts","",""
"","185","TC-API-17 | GET /me/orders без авторизации возвращает 401 @major","Mobile Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","6269","CJM-06-06 | Заказ другого пользователя недоступен по ID @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-06 | Статус и история заказов","14-order-cjm.spec.ts","",""
"","4076","TC-CAT-08 | Пустой поиск не вызывает ошибку @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","4010","TC-CAT-05 | Клик на карточку открывает страницу товара @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","6597","TC-ACC-07 | Поле выбора города работает @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","819","ТК-48 | SQL Injection в поиске пользователей не вызывает 500 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-INJECT | Инъекции","13-security-pentest.spec.ts","",""
"","387","TC-PAY-17 | Webhook с невалидной подписью отклоняется @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","4009","TC-PROD-13 | QuickView-модал закрывается по Escape @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","256","ТК-14 | Security headers присутствуют на backend @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-RECON | Разведка и поверхность атаки","13-security-pentest.spec.ts","",""
"","4312","CJM-04-07 | Выбор самовывоза скрывает поле адреса @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","4885","TC-CAT-17 | Сортировка по цене (убывание) через URL @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","4341","TC-CAT-10 | Несуществующий поиск показывает пустое состояние @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","9227","ТК-20b | API /auth/user не возвращает хэш пароля @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-AUTH | Аутентификация","13-security-pentest.spec.ts","",""
"","263","CJM-05-05 | Тариф доставки рассчитывается для Нижнего @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-05 | API доставки","14-order-cjm.spec.ts","",""
"","4656","TC-ACC-03 | Страница личных данных загружается @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","5314","TC-HOME-07 | Hero-слайдер отображается @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","4642","TC-ACC-17 | Страница абонементов загружается @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","6355","TC-SCH-05 | Organization schema присутствует на главной странице @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","5987","TC-CHK-11 | API /delivery/cities возвращает список городов @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
