"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5334","TC-ACC-05 | Форма смены пароля присутствует @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Личный кабинет","06-account.spec.ts","",""
"","7919","TC-CART-07 | Товар удаляется из корзины @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Корзина","04-cart.spec.ts","",""
"","569","CJM-05-01 | API /delivery/cities возвращает список городов @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-05 | API доставки","14-order-cjm.spec.ts","",""
"","5769","CJM-07-04 | Очень большое количество товара ограничивается @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-07 | Edge cases и граничные сценарии","14-order-cjm.spec.ts","",""
"","8619","CJM-03-07 | Кнопка «Оформить заказ» ведёт на checkout @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-03 | Управление корзиной","14-order-cjm.spec.ts","",""
"","7209","TC-ADDR-06 | Отправка пустой формы показывает ошибки валидации @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Адреса доставки","16-addresses.spec.ts","",""
"","7409","TC-VK-03 | Клик по кнопке VK открывает VK ID виджет или меняет состояние кнопки @major","Mobile Chrome","2026-08-01","passed","2026-08-01","VK авторизация","15-vk-auth.spec.ts","",""
"","280","TC-PAY-17 | Webhook с невалидной подписью отклоняется @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Платёжный flow","11-payment-flow.spec.ts","",""
"","306","TC-API-09 | GET /categories возвращает 200 и массив @major","Mobile Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","8600","TC-ADDR-08 | Кнопка ""Редактировать"" открывает форму с заполненными данными @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Адреса доставки","16-addresses.spec.ts","",""
"","820","TC-API-21 | Все API-ответы имеют Content-Type: application/json @major","Desktop Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","8128","TC-HOME-09 | Клик по кнопке слайдера меняет слайд @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","3941","TC-PROD-13 | QuickView-модал закрывается по Escape @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Страница товара","03-product.spec.ts","",""
"","5348","TC-SCH-01 | Страница товара содержит JSON-LD schema script @minor","Desktop Chrome","2026-08-01","passed","2026-08-01","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","5238","TC-CHK-08 | Способы оплаты отображаются @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Оформление заказа","07-checkout.spec.ts","",""
"","4927","TC-RAT-03 | Среднее значение рейтинга числовое (если отображается) @minor","Desktop Chrome","2026-08-01","passed","2026-08-01","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","4149","TC-HOME-17 | Тег <title> не пустой @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","3002","ТК-10 | Redis порт 6379 недоступен извне @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-RECON | Разведка и поверхность атаки","13-security-pentest.spec.ts","",""
"","277","TC-1C-24 | POST file: загрузка rests XML возвращает success @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Загрузка файлов (catalog)","12-1c-integration.spec.ts","",""
"","8207","TC-RAT-06 | После оценки товара не появляется ""Что-то пошло не так"" @minor","Desktop Chrome","2026-08-01","passed","2026-08-01","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","278","TC-1C-03 | checkauth с неверными credentials возвращает failure (401) @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Аутентификация","12-1c-integration.spec.ts","",""
"","4375","TC-CART-01 | Пустая корзина показывает соответствующее сообщение @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Корзина","04-cart.spec.ts","",""
"","6188","TC-HOME-07 | Hero-слайдер отображается @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","6723","TC-ACC-07 | Поле выбора города работает @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Личный кабинет","06-account.spec.ts","",""
"","5351","TC-SCH-04 | Schema содержит availability (InStock или OutOfStock) @minor","Desktop Chrome","2026-08-01","passed","2026-08-01","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","4894","CJM-04-11 | Поле комментария к заказу присутствует @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","10624","TC-AUTH-10 | /payment/result перенаправляет без авторизации @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Авторизация и регистрация","05-auth.spec.ts","",""
"","4466","TC-CAT-18 | Сортировка по названию через URL @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","5476","TC-CHK-05 | Выбор «Самовывоз» не требует адреса @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Оформление заказа","07-checkout.spec.ts","",""
"","272","TC-1C-51 | query возвращает валидный XML с КоммерческаяИнформация @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Обмен заказами (sale)","12-1c-integration.spec.ts","",""
"","6801","TC-HOME-16 | На мобиле меню открывается по клику @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","5543","TC-ACC-16 | Страница билетов загружается @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Личный кабинет","06-account.spec.ts","",""
"","6628","TC-CART-03 | Счётчик в хедере обновляется при добавлении @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Корзина","04-cart.spec.ts","",""
"","520","TC-1C-57 | import order status (letter code) не вызывает 500 @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Обмен заказами (sale)","12-1c-integration.spec.ts","",""
"","3889","CJM-01-04 | Страница товара показывает название и цену @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-01 | Обнаружение товара","14-order-cjm.spec.ts","",""
"","4013","CJM-01-04 | Страница товара показывает название и цену @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-01 | Обнаружение товара","14-order-cjm.spec.ts","",""
"","259","TC-1C-27 | POST file с path traversal в filename защищён @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Загрузка файлов (catalog)","12-1c-integration.spec.ts","",""
"","7244","TC-ACC-07 | Поле выбора города работает @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Личный кабинет","06-account.spec.ts","",""
"","252","TC-API-16 | GET /me без авторизации возвращает 401 @major","Mobile Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","5775","TC-CHK-10 | Чекбокс «Потратить бонусы» присутствует @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Оформление заказа","07-checkout.spec.ts","",""
"","5619","TC-CART-02 | Товар добавляется в корзину @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Корзина","04-cart.spec.ts","",""
"","9692","CJM-04-03 | Поле телефона принимает российский формат @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","7614","TC-ACC-15 | Кнопка сердечко на карточке добавляет в избранное @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Личный кабинет","06-account.spec.ts","",""
"","4019","TC-PROD-12 | QuickView-модал открывается из карточки в каталоге @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Страница товара","03-product.spec.ts","",""
"","10409","ТК-43 | Промокод: перебор ограничен rate-limit @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-BIZ | Бизнес-логика","13-security-pentest.spec.ts","",""
"","6056","TC-PAY-19 | Отрицательная сумма заказа отклоняется @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Платёжный flow","11-payment-flow.spec.ts","",""
"","3334","ТК-49 | SQL Injection в поиске товаров не вызывает 500 @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-INJECT | Инъекции","13-security-pentest.spec.ts","",""
"","5790","TC-ACC-04 | Форма личных данных содержит поля ФИО и email @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Личный кабинет","06-account.spec.ts","",""
"","263","CJM-05-04 | Невалидный city_code не вызывает 500 @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-05 | API доставки","14-order-cjm.spec.ts","",""
"","4401","TC-PROD-04 | Галерея изображений загружается @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Страница товара","03-product.spec.ts","",""
"","3876","TC-CAT-01 | Каталог загружается и показывает товары @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","3641","TC-PAGE-07 | Страница доставки содержит информацию о самовывозе @minor","Mobile Chrome","2026-08-01","passed","2026-08-01","Статические страницы","08-pages.spec.ts","",""
"","3881","TC-VK-02 | Кнопка ""Войти через VK"" имеет правильный текст и стиль @major","Mobile Chrome","2026-08-01","passed","2026-08-01","VK авторизация","15-vk-auth.spec.ts","",""
"","236","TC-API-17 | GET /me/orders без авторизации возвращает 401 @major","Desktop Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","8940","TC-CART-05 | В корзине можно увеличить количество @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Корзина","04-cart.spec.ts","",""
"","6265","TC-SCH-06 | Organization schema содержит name и url @minor","Desktop Chrome","2026-08-01","passed","2026-08-01","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","8831","TC-ACC-06 | Смена пароля — несовпадающие пароли дают ошибку @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Личный кабинет","06-account.spec.ts","",""
"","4655","TC-CAT-06 | Поиск по запросу показывает результаты @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","12084","CJM-03-04 | Удаление товара из корзины работает @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-03 | Управление корзиной","14-order-cjm.spec.ts","",""
"","261","TC-PAY-14 | POST /payment/{order}/refund для несуществующего заказа возвращает 401/404 @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Платёжный flow","11-payment-flow.spec.ts","",""
"","5735","TC-ACC-09 | Список заказов содержит контент @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Личный кабинет","06-account.spec.ts","",""
"","275","TC-API-18 | POST /checkout без авторизации возвращает 401 @major","Mobile Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","4290","CJM-06-03 | Статус заказа отображается @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-06 | Статус и история заказов","14-order-cjm.spec.ts","",""
"","6374","TC-CART-03 | Счётчик в хедере обновляется при добавлении @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Корзина","04-cart.spec.ts","",""
"","12109","TC-COK-06 | После принятия — при перезагрузке баннер не показывается @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Cookie Consent баннер","19-cookie.spec.ts","",""
"","6732","TC-HOME-12 | Клик на карточку товара ведёт на страницу товара @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","4883","TC-CHK-13 | Итоговая сумма обновляется при выборе доставки @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Оформление заказа","07-checkout.spec.ts","",""
"","6520","TC-PAY-20 | Использование бонусов больше баланса отклоняется @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Платёжный flow","11-payment-flow.spec.ts","",""
"","5675","TC-AUTH-02 | Auth-модал закрывается по Escape @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Авторизация и регистрация","05-auth.spec.ts","",""
"","9105","TC-RAT-05 | Клик на звезду (puck) в оценке не вызывает критическую ошибку @minor","Desktop Chrome","2026-08-01","passed","2026-08-01","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","7648","ТК-30 | IDOR: чужие адреса доставки недоступны @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-IDOR | Авторизация и IDOR","13-security-pentest.spec.ts","",""
"","4072","TC-CAT-09 | Поиск спецсимволами не вызывает ошибку @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","3905","TC-CAT-14 | Фильтр по цене — параметры price_min/price_max сохраняются в URL @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","7372","TC-VK-04 | Страница /auth/vk/callback без code показывает ошибку или редиректит @major","Mobile Chrome","2026-08-01","passed","2026-08-01","VK авторизация","15-vk-auth.spec.ts","",""
"","3530","TC-PAGE-11 | Страница пользовательского соглашения загружается @minor","Desktop Chrome","2026-08-01","passed","2026-08-01","Статические страницы","08-pages.spec.ts","",""
"","365","TC-API-04 | GET /products?sort=price_desc возвращает 200 @major","Desktop Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","3558","TC-AUTH-06 | Email некорректного формата показывает ошибку валидации @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Авторизация и регистрация","05-auth.spec.ts","",""
"","4465","TC-AUTH-02 | Auth-модал закрывается по Escape @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Авторизация и регистрация","05-auth.spec.ts","",""
"","3710","TC-CAT-23 | На мобиле каталог отображается без горизонтального скролла @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","275","TC-API-18 | POST /checkout без авторизации возвращает 401 @major","Desktop Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","8522","ТК-44 | Одноразовый промокод нельзя применить дважды @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-BIZ | Бизнес-логика","13-security-pentest.spec.ts","",""
"","4135","TC-PROD-03 | Цена товара отображается @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Страница товара","03-product.spec.ts","",""
"","8038","TC-AUTH-08 | Выход очищает сессию @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Авторизация и регистрация","05-auth.spec.ts","",""
"","3918","TC-PROD-03 | Цена товара отображается @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Страница товара","03-product.spec.ts","",""
"","481","TC-API-20 | POST /shop/ratings без авторизации возвращает 401 @major","Mobile Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","8990","ТК-29 | IDOR: изменение чужого профиля заблокировано @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-IDOR | Авторизация и IDOR","13-security-pentest.spec.ts","",""
"","793","TC-1C-34 | import offers создаёт варианты товара @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Импорт каталога","12-1c-integration.spec.ts","",""
"","4327","TC-CAT-04 | Карточка товара: изображение, название, цена @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","7499","TC-SMS-03 | Форма содержит поле для ввода номера телефона @major","Mobile Chrome","2026-08-01","passed","2026-08-01","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","5429","TC-CHK-08 | Способы оплаты отображаются @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Оформление заказа","07-checkout.spec.ts","",""
"","7631","TC-SMS-04 | Кнопка ""Получить код"" присутствует в форме @major","Mobile Chrome","2026-08-01","passed","2026-08-01","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","3648","TC-PAGE-06 | Страница доставки содержит информацию о СДЭК @minor","Mobile Chrome","2026-08-01","passed","2026-08-01","Статические страницы","08-pages.spec.ts","",""
"","259","TC-1C-52 | query (type=catalog) возвращает failure или XML (не 500) @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Обмен заказами (sale)","12-1c-integration.spec.ts","",""
"","7937","CJM-06-05 | API GET /shop/orders с auth возвращает список @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-06 | Статус и история заказов","14-order-cjm.spec.ts","",""
"","5030","TC-HOME-10 | Секция популярных / хитовых товаров загружается @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","5088","TC-ADDR-03 | На странице есть кнопка ""Добавить адрес"" @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Адреса доставки","16-addresses.spec.ts","",""
"","8460","ТК-33 | Shop-токен не даёт доступ к admin-эндпоинтам @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-IDOR | Авторизация и IDOR","13-security-pentest.spec.ts","",""
"","259","ТК-61 | _method=DELETE override не работает для защищённых ресурсов @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-CSRF | CSRF защита","13-security-pentest.spec.ts","",""
"","1085","TC-1C-81 | Полный цикл sale: checkauth → init → query → success @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Полный цикл интеграции","12-1c-integration.spec.ts","",""
"","3816","TC-CAT-21 | Карточки с badge показывают метку (NEW/SALE/HIT) @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","3926","TC-PROD-09 | Можно изменить количество товара @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Страница товара","03-product.spec.ts","",""
"","3640","TC-PAGE-06 | Страница доставки содержит информацию о СДЭК @minor","Desktop Chrome","2026-08-01","passed","2026-08-01","Статические страницы","08-pages.spec.ts","",""
"","3881","TC-CAT-07 | URL-параметр search сохраняется при переходе @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","4563","TC-CAT-16 | Сортировка по цене (возрастание) через URL @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","4526","TC-ACC-02 | Боковая навигация кабинета отображается @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Личный кабинет","06-account.spec.ts","",""
"","180","ТК-04 | .git/config не доступен на backend @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-RECON | Разведка и поверхность атаки","13-security-pentest.spec.ts","",""
"","4236","TC-HOME-13 | Секция категорий отображается @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","272","TC-1C-50 | query (type=sale) возвращает XML @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Обмен заказами (sale)","12-1c-integration.spec.ts","",""
"","5837","TC-HOME-01 | Страница загружается без ошибок (200) @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Главная страница","01-home.spec.ts","",""
"","4047","TC-CAT-05 | Клик на карточку открывает страницу товара @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","5113","TC-AUTH-03 | Auth-модал закрывается кликом на оверлей @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Авторизация и регистрация","05-auth.spec.ts","",""
"","8889","CJM-03-01 | Страница корзины отображает добавленный товар @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-03 | Управление корзиной","14-order-cjm.spec.ts","",""
"","5026","TC-PROD-11 | Добавление в корзину меняет счётчик корзины в хедере @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Страница товара","03-product.spec.ts","",""
"","3411","TC-RAT-02 | Рейтинг отображается иконками (puck/звёзды) @minor","Desktop Chrome","2026-08-01","passed","2026-08-01","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","3382","TC-AUTH-06 | Email некорректного формата показывает ошибку валидации @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Авторизация и регистрация","05-auth.spec.ts","",""
"","9512","TC-CART-06 | В корзине можно уменьшить количество @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Корзина","04-cart.spec.ts","",""
"","8633","CJM-03-05 | Итоговая сумма в корзине отображается @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-03 | Управление корзиной","14-order-cjm.spec.ts","",""
"","9063","TC-ADDR-09 | Кнопка ""Удалить"" удаляет адрес из списка @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Адреса доставки","16-addresses.spec.ts","",""
"","4302","CJM-02-01 | Кнопка «В корзину» видима и активна @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-02 | Добавление в корзину","14-order-cjm.spec.ts","",""
"","5375","TC-CHK-03 | Телефон форматируется в +7(XXX)XXX-XX-XX @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Оформление заказа","07-checkout.spec.ts","",""
"","5479","TC-ACC-04 | Форма личных данных содержит поля ФИО и email @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Личный кабинет","06-account.spec.ts","",""
"","5886","TC-PAY-02 | /payment/result без order_id перенаправляет или не крашится @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Платёжный flow","11-payment-flow.spec.ts","",""
"","7074","CJM-06-05 | API GET /shop/orders с auth возвращает список @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-06 | Статус и история заказов","14-order-cjm.spec.ts","",""
"","10121","TC-1C-70 | Throttle: 120+ запросов в минуту возвращает 429 @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Безопасность","12-1c-integration.spec.ts","",""
"","8334","TC-COK-05 | Клик ""Принять"" скрывает баннер @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Cookie Consent баннер","19-cookie.spec.ts","",""
"","262","TC-1C-07 | Неизвестный mode возвращает failure @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Аутентификация","12-1c-integration.spec.ts","",""
"","5808","TC-PAGE-01 | Страница контактов загружается @minor","Mobile Chrome","2026-08-01","passed","2026-08-01","Статические страницы","08-pages.spec.ts","",""
"","8063","CJM-04-08 | Выбор СДЭК-курьер показывает поле адреса @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","293","ТК-37 | Loyalty: начисление баллов требует авторизации @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SEC-BIZ | Бизнес-логика","13-security-pentest.spec.ts","",""
"","8809","CJM-03-04 | Удаление товара из корзины работает @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-03 | Управление корзиной","14-order-cjm.spec.ts","",""
"","6072","TC-VK-04 | Страница /auth/vk/callback без code показывает ошибку или редиректит @major","Desktop Chrome","2026-08-01","passed","2026-08-01","VK авторизация","15-vk-auth.spec.ts","",""
"","286","TC-API-23 | GET /products?search=SQL-injection не роняет сервер @major","Mobile Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","8130","TC-COK-08 | Баннер зафиксирован внизу страницы (fixed position) @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Cookie Consent баннер","19-cookie.spec.ts","",""
"","3733","TC-PROD-02 | Название товара отображается в h1 @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Страница товара","03-product.spec.ts","",""
"","525","TC-1C-72 | query Content-Type application/xml @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Безопасность","12-1c-integration.spec.ts","",""
"","5194","TC-ACC-13 | Фильтр истории бонусов работает @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Личный кабинет","06-account.spec.ts","",""
"","294","TC-API-12 | POST /auth/login с неверными данными возвращает 401 или 422 @major","Mobile Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","9088","TC-SMS-07 | Отображается countdown таймер (60 секунд) @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","548","TC-API-10 | GET /products/{slug} с валидным slug возвращает 200 @major","Desktop Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","7166","CJM-02-06 | Избранное: кнопка ♥ добавляет в список @major","Desktop Chrome","2026-08-01","passed","2026-08-01","CJM-02 | Добавление в корзину","14-order-cjm.spec.ts","",""
"","6530","TC-PAY-11 | /payment/result с status=fail показывает ошибку оплаты @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Платёжный flow","11-payment-flow.spec.ts","",""
"","4121","TC-ADDR-01 | Пункт ""Адреса доставки"" есть в меню личного кабинета @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Адреса доставки","16-addresses.spec.ts","",""
"","6691","TC-CART-10 | Поле промокода присутствует на странице оформления @major","Desktop Chrome","2026-08-01","passed","2026-08-01","Корзина","04-cart.spec.ts","",""
"","6364","TC-PAY-04 | /payment/result без флага redirect_allowed перенаправляет @critical","Mobile Chrome","2026-08-01","passed","2026-08-01","Платёжный flow","11-payment-flow.spec.ts","",""
"","6526","CJM-03-03 | Кнопка «−» уменьшает количество @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-03 | Управление корзиной","14-order-cjm.spec.ts","",""
"","6772","TC-RESP-50 | Favicon загружается @minor","Mobile Chrome","2026-08-01","passed","2026-08-01","Адаптивность и производительность","10-responsive.spec.ts","",""
"","7070","CJM-02-04 | Корзина сохраняется при переходе на другую страницу @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-02 | Добавление в корзину","14-order-cjm.spec.ts","",""
"","9403","TC-CART-07 | Товар удаляется из корзины @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Корзина","04-cart.spec.ts","",""
"","10149","TC-SMS-08 | Кнопка ""Изменить номер"" возвращает к полю телефона @major","Mobile Chrome","2026-08-01","passed","2026-08-01","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","3564","TC-AUTH-05 | Неверные учётные данные показывают сообщение об ошибке @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Авторизация и регистрация","05-auth.spec.ts","",""
"","5335","TC-CHK-07 | СДЭК: поиск по городам работает @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Оформление заказа","07-checkout.spec.ts","",""
"","518","TC-API-02 | GET /products?per_page=6 возвращает не более 6 товаров @major","Mobile Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","3259","TC-AUTH-04 | Вход с пустыми полями показывает ошибку @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Авторизация и регистрация","05-auth.spec.ts","",""
"","258","TC-1C-25 | POST file без filename возвращает failure @major","Desktop Chrome","2026-08-01","passed","2026-08-01","1C CommerceML — Загрузка файлов (catalog)","12-1c-integration.spec.ts","",""
"","4237","TC-CAT-09 | Поиск спецсимволами не вызывает ошибку @major","Mobile Chrome","2026-08-01","passed","2026-08-01","Каталог товаров","02-catalog.spec.ts","",""
"","5164","CJM-02-02 | Добавление товара в корзину не вызывает ошибку @major","Mobile Chrome","2026-08-01","passed","2026-08-01","CJM-02 | Добавление в корзину","14-order-cjm.spec.ts","",""
"","7225","TC-SMS-03 | Форма содержит поле для ввода номера телефона @major","Desktop Chrome","2026-08-01","passed","2026-08-01","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","292","TC-API-05 | GET /products?search=торпедо возвращает 200 @major","Desktop Chrome","2026-08-01","passed","2026-08-01","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","8007","TC-AUTH-09 | /account/orders перенаправляет на логин без авторизации @critical","Desktop Chrome","2026-08-01","passed","2026-08-01","Авторизация и регистрация","05-auth.spec.ts","",""
